1718,114, wlan0_LBS1_NOISE_L, wlan0_LBS2_SIG_Q, wlan0_LBS2_SIG_L, wlan0_LBS2_NOISE_L, wlan0_LBS3_SIG_Q, wlan0_LBS3_SIG_L, wlan0_LBS3_NOISE_L, wlan0_LBS4_SIG_Q, wlan0_LBS4_SIG_L, wlan0_LBS4_NOISE_L, wlan0_NTU@1_SIG_Q, wlan0_NTU@1_SIG_L, wlan0_NTU@1_NOISE_L, wlan0_NTU@2_SIG_Q, wlan0_NTU@2_SIG_L, wlan0_NTU@2_NOISE_L, wlan0_NTU@3_SIG_Q, wlan0_NTU@3_SIG_L, wlan0_NTU@3_NOISE_L, wlan0_NTU@4_SIG_Q, wlan0_NTU@4_SIG_L, wlan0_NTU@4_NOISE_L, wlan0_ntu_peap@1_SIG_Q, wlan0_ntu_peap@1_SIG_L, wlan0_ntu_peap@1_NOISE_L, wlan0_ntu_peap@2_SIG_Q, wlan0_ntu_peap@2_SIG_L, wlan0_ntu_peap@2_NOISE_L, wlan0_ntu_peap@3_SIG_Q, wlan0_ntu_peap@3_SIG_L, wlan0_ntu_peap@3_NOISE_L, wlan0_eduroam@1_SIG_Q, wlan0_eduroam@1_SIG_L, wlan0_eduroam@1_NOISE_L, wlan0_eduroam@2_SIG_Q, wlan0_eduroam@2_SIG_L, wlan0_eduroam@2_NOISE_L, wlan0_eduroam@3_SIG_Q, wlan0_eduroam@3_SIG_L, wlan0_eduroam@3_NOISE_L, wlan0_MD402_1_SIG_Q, wlan0_MD402_1_SIG_L, wlan0_MD402_1_NOISE_L, wlan0_MD402-2_SIG_Q, wlan0_MD402-2_SIG_L, wlan0_MD402-2_NOISE_L, wlan0_NTUMOOC_SIG_Q, wlan0_NTUMOOC_SIG_L, wlan0_NTUMOOC_NOISE_L, wlan0_eslab-Dlink652_SIG_Q, wlan0_eslab-Dlink652_SIG_L, wlan0_eslab-Dlink652_NOISE_L, wlan0_DIRECT-32-HP M377 LaserJet_SIG_Q, wlan0_DIRECT-32-HP M377 LaserJet_SIG_L, wlan0_DIRECT-32-HP M377 LaserJet_NOISE_L, ra0_LBS1_SIG_Q, ra0_LBS1_SIG_L, ra0_LBS1_NOISE_L, ra0_LBS2_SIG_Q, ra0_LBS2_SIG_L, ra0_LBS2_NOISE_L, ra0_LBS3_SIG_Q, ra0_LBS3_SIG_L, ra0_LBS3_NOISE_L, ra0_LBS4_SIG_Q, ra0_LBS4_SIG_L, ra0_LBS4_NOISE_L, ra0_NTU@1_SIG_Q, ra0_NTU@1_SIG_L, ra0_NTU@1_NOISE_L, ra0_NTU@2_SIG_Q, ra0_NTU@2_SIG_L, ra0_NTU@2_NOISE_L, ra0_NTU@3_SIG_Q, ra0_NTU@3_SIG_L, ra0_NTU@3_NOISE_L, ra0_NTU@4_SIG_Q, ra0_NTU@4_SIG_L, ra0_NTU@4_NOISE_L, ra0_ntu_peap@1_SIG_Q, ra0_ntu_peap@1_SIG_L, ra0_ntu_peap@1_NOISE_L, ra0_ntu_peap@2_SIG_Q, ra0_ntu_peap@2_SIG_L, ra0_ntu_peap@2_NOISE_L, ra0_ntu_peap@3_SIG_Q, ra0_ntu_peap@3_SIG_L, ra0_ntu_peap@3_NOISE_L, ra0_eduroam@1_SIG_Q, ra0_eduroam@1_SIG_L, ra0_eduroam@1_NOISE_L, ra0_eduroam@2_SIG_Q, ra0_eduroam@2_SIG_L, ra0_eduroam@2_NOISE_L, ra0_eduroam@3_SIG_Q, ra0_eduroam@3_SIG_L, ra0_eduroam@3_NOISE_L, ra0_MD402_1_SIG_Q, ra0_MD402_1_SIG_L, ra0_MD402_1_NOISE_L, ra0_MD402-2_SIG_Q, ra0_MD402-2_SIG_L, ra0_MD402-2_NOISE_L, ra0_NTUMOOC_SIG_Q, ra0_NTUMOOC_SIG_L, ra0_NTUMOOC_NOISE_L, ra0_eslab-Dlink652_SIG_Q, ra0_eslab-Dlink652_SIG_L, ra0_eslab-Dlink652_NOISE_L, ra0_DIRECT-32-HP M377 LaserJet_SIG_Q, ra0_DIRECT-32-HP M377 LaserJet_SIG_L, ra0_DIRECT-32-HP M377 LaserJet_NOISE_L, Y
61,-49,0,53,-57,0,45,-65,0,58,-52,0,42,-68,0,27,-83,0,37,-73,0,43,-67,0,32,-78,0,35,-75,0,41,-69,0,47,-63,0,22,-88,0,34,-76,0,51,-59,0,53,-57,0,46,-64,0,42,-68,0,25,-85,0,100,-45,-92,100,-49,-92,94,-53,-92,100,-45,-92,55,-68,-92,26,-79,-74,57,-67,-92,83,-57,-92,60,-66,-92,60,-66,-92,91,-54,-92,91,-54,-92,39,-74,-69,52,-69,-92,99,-51,-92,100,-50,-92,65,-64,-92,73,-61,-92,73,-61,-92,48
62,-48,0,57,-53,0,46,-64,0,59,-51,0,44,-66,0,27,-83,0,37,-73,0,40,-70,0,43,-67,0,35,-75,0,46,-64,0,47,-63,0,22,-88,0,36,-74,0,51,-59,0,55,-55,0,48,-62,0,43,-67,0,34,-76,0,100,-45,-92,100,-50,-92,91,-54,-92,100,-44,-92,68,-63,-92,31,-77,-72,55,-68,-92,83,-57,-92,65,-64,-92,60,-66,-92,86,-56,-92,70,-62,-92,39,-74,-69,52,-69,-92,100,-50,-92,100,-48,-92,81,-58,-92,68,-63,-92,73,-61,-92,48
62,-48,0,58,-52,0,47,-63,0,59,-51,0,46,-64,0,27,-83,0,32,-78,0,38,-72,0,46,-64,0,32,-78,0,47,-63,0,45,-65,0,22,-88,0,31,-79,0,52,-58,0,55,-55,0,45,-65,0,37,-73,0,31,-79,0,100,-45,-92,100,-50,-92,89,-55,-92,100,-44,-92,76,-60,-92,34,-76,-71,55,-68,-92,86,-56,-92,63,-65,-92,55,-68,-92,86,-56,-92,89,-55,-92,34,-76,-71,57,-67,-92,99,-51,-92,31,-77,-72,63,-65,-92,70,-62,-92,70,-62,-92,48
62,-48,0,57,-53,0,48,-62,0,60,-50,0,45,-65,0,27,-83,0,39,-71,0,46,-64,0,46,-64,0,32,-78,0,47,-63,0,45,-65,0,22,-88,0,31,-79,0,55,-55,0,53,-57,0,42,-68,0,40,-70,0,33,-77,0,100,-45,-92,100,-48,-92,89,-55,-92,100,-44,-92,50,-70,-92,34,-76,-71,57,-67,-92,89,-55,-92,57,-67,-92,55,-68,-92,91,-54,-92,91,-54,-92,29,-78,-73,57,-67,-92,99,-51,-92,100,-50,-92,57,-67,-92,57,-67,-92,68,-63,-92,48
59,-51,0,53,-57,0,45,-65,0,60,-50,0,24,-86,0,27,-83,0,39,-71,0,49,-61,0,42,-68,0,32,-78,0,43,-67,0,49,-61,0,22,-88,0,26,-84,0,55,-55,0,49,-61,0,46,-64,0,42,-68,0,35,-75,0,100,-42,-92,89,-55,-92,94,-53,-92,100,-43,-92,73,-61,-92,34,-76,-71,42,-73,-68,89,-55,-92,73,-61,-92,57,-67,-92,91,-54,-92,89,-55,-92,57,-67,-92,42,-73,-68,99,-51,-92,94,-53,-92,89,-55,-92,57,-67,-92,73,-61,-92,48
60,-50,0,60,-50,0,46,-64,0,60,-50,0,43,-67,0,27,-83,0,39,-71,0,45,-65,0,42,-68,0,32,-78,0,47,-63,0,48,-62,0,22,-88,0,26,-84,0,54,-56,0,49,-61,0,36,-74,0,40,-70,0,39,-71,0,100,-44,-92,96,-52,-92,86,-56,-92,100,-44,-92,73,-61,-92,31,-77,-72,42,-73,-68,94,-53,-92,76,-60,-92,47,-71,-66,94,-53,-92,96,-52,-92,57,-67,-92,44,-72,-67,100,-47,-92,94,-53,-92,57,-67,-92,50,-70,-92,65,-64,-92,48
65,-45,0,51,-59,0,45,-65,0,60,-50,0,29,-81,0,27,-83,0,31,-79,0,45,-65,0,42,-68,0,35,-75,0,42,-68,0,47,-63,0,22,-88,0,36,-74,0,55,-55,0,53,-57,0,43,-67,0,39,-71,0,33,-77,0,100,-42,-92,100,-50,-92,94,-53,-92,100,-43,-92,50,-70,-92,39,-74,-69,47,-71,-66,86,-56,-92,52,-69,-92,52,-69,-92,86,-56,-92,86,-56,-92,57,-67,-92,57,-67,-92,99,-51,-92,100,-50,-92,78,-59,-92,60,-66,-92,63,-65,-92,48
67,-43,0,58,-52,0,46,-64,0,59,-51,0,43,-67,0,22,-88,0,31,-79,0,46,-64,0,42,-68,0,35,-75,0,48,-62,0,46,-64,0,22,-88,0,36,-74,0,51,-59,0,53,-57,0,43,-67,0,43,-67,0,41,-69,0,100,-44,-92,100,-50,-92,99,-51,-92,100,-44,-92,65,-64,-92,34,-76,-71,60,-66,-92,96,-52,-92,68,-63,-92,57,-67,-92,89,-55,-92,89,-55,-92,0,0,0,57,-67,-92,100,-49,-92,100,-48,-92,70,-62,-92,55,-68,-92,70,-62,-92,48
59,-51,0,59,-51,0,48,-62,0,60,-50,0,38,-72,0,22,-88,0,36,-74,0,46,-64,0,42,-68,0,33,-77,0,48,-62,0,42,-68,0,22,-88,0,36,-74,0,51,-59,0,53,-57,0,43,-67,0,37,-73,0,36,-74,0,100,-48,-92,100,-48,-92,91,-54,-92,100,-44,-92,63,-65,-92,31,-77,-72,42,-73,-77,86,-56,-92,65,-64,-92,42,-73,-77,94,-53,-92,91,-54,-92,0,0,0,57,-67,-92,100,-49,-92,94,-53,-92,63,-65,-92,55,-68,-92,73,-61,-92,48
50,-60,0,57,-53,0,42,-68,0,58,-52,0,42,-68,0,22,-88,0,36,-74,0,41,-69,0,45,-65,0,33,-77,0,45,-65,0,44,-66,0,22,-88,0,36,-74,0,52,-58,0,48,-62,0,42,-68,0,40,-70,0,42,-68,0,91,-54,-92,99,-51,-92,86,-56,-92,100,-44,-92,63,-65,-92,37,-75,-70,39,-74,-69,91,-54,-92,70,-62,-92,42,-73,-77,86,-56,-92,91,-54,-92,34,-76,-71,52,-69,-92,100,-49,-92,100,-48,-92,60,-66,-92,68,-63,-92,68,-63,-92,48
61,-49,0,49,-61,0,49,-61,0,58,-52,0,43,-67,0,22,-88,0,36,-74,0,46,-64,0,44,-66,0,33,-77,0,42,-68,0,45,-65,0,22,-88,0,33,-77,0,53,-57,0,48,-62,0,49,-61,0,34,-76,0,32,-78,0,100,-50,-92,100,-50,-92,86,-56,-92,100,-43,-92,65,-64,-92,34,-76,-71,39,-74,-69,94,-53,-92,65,-64,-92,57,-67,-92,89,-55,-92,91,-54,-92,34,-76,-71,44,-72,-67,100,-48,-92,100,-48,-92,60,-66,-92,52,-69,-92,70,-62,-92,48
62,-48,0,61,-49,0,52,-58,0,58,-52,0,40,-70,0,22,-88,0,36,-74,0,50,-60,0,44,-66,0,33,-77,0,46,-64,0,45,-65,0,22,-88,0,33,-77,0,49,-61,0,48,-62,0,51,-59,0,34,-76,0,32,-78,0,100,-45,-92,100,-50,-92,89,-55,-92,100,-44,-92,70,-62,-92,29,-78,-73,55,-68,-92,86,-56,-92,70,-62,-92,57,-67,-92,89,-55,-92,86,-56,-92,37,-75,-70,57,-67,-92,100,-49,-92,91,-54,-92,63,-65,-92,76,-60,-92,70,-62,-92,48
63,-47,0,53,-57,0,48,-62,0,65,-45,0,40,-70,0,23,-87,0,36,-74,0,43,-67,0,44,-66,0,30,-80,0,44,-66,0,47,-63,0,22,-88,0,30,-80,0,59,-51,0,62,-48,0,42,-68,0,39,-71,0,30,-80,0,100,-44,-92,83,-57,-92,83,-57,-92,100,-46,-92,55,-68,-92,39,-74,-69,52,-69,-92,86,-56,-92,57,-67,-92,52,-69,-92,91,-54,-92,86,-56,-92,31,-77,-81,57,-67,-92,100,-47,-92,100,-49,-92,73,-61,-92,60,-66,-92,73,-61,-92,48
63,-47,0,61,-49,0,50,-60,0,64,-46,0,40,-70,0,26,-84,0,39,-71,0,47,-63,0,41,-69,0,37,-73,0,46,-64,0,47,-63,0,22,-88,0,30,-80,0,53,-57,0,57,-53,0,42,-68,0,42,-68,0,34,-76,0,100,-48,-92,86,-56,-92,83,-57,-92,100,-46,-92,73,-61,-92,34,-76,-71,52,-69,-92,89,-55,-92,73,-61,-92,55,-68,-92,86,-56,-92,91,-54,-92,37,-75,-70,57,-67,-92,100,-50,-92,91,-54,-92,73,-61,-92,70,-62,-92,70,-62,-92,48
51,-59,0,58,-52,0,41,-69,0,59,-51,0,30,-80,0,25,-85,0,33,-77,0,47,-63,0,31,-79,0,37,-73,0,46,-64,0,47,-63,0,22,-88,0,35,-75,0,53,-57,0,46,-64,0,47,-63,0,41,-69,0,34,-76,0,100,-48,-92,70,-62,-92,100,-50,-92,100,-42,-92,68,-63,-92,37,-75,-70,57,-67,-92,89,-55,-92,68,-63,-92,57,-67,-92,89,-55,-92,89,-55,-92,37,-75,-70,0,0,0,100,-49,-92,100,-46,-92,76,-60,-92,55,-68,-92,68,-63,-92,48
64,-46,0,54,-56,0,52,-58,0,59,-51,0,39,-71,0,25,-85,0,27,-83,0,33,-77,0,44,-66,0,37,-73,0,30,-80,0,44,-66,0,22,-88,0,26,-84,0,52,-58,0,56,-54,0,43,-67,0,41,-69,0,34,-76,0,100,-45,-92,89,-55,-92,81,-58,-92,100,-43,-92,65,-64,-92,29,-78,-73,42,-73,-68,91,-54,-92,63,-65,-92,50,-70,-92,89,-55,-92,86,-56,-92,39,-74,-69,57,-67,-92,100,-50,-92,100,-48,-92,60,-66,-92,60,-66,-92,73,-61,-92,48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-45,-92,94,-53,-92,91,-54,-92,100,-43,-92,65,-64,-92,29,-78,-73,47,-71,-66,83,-57,-92,63,-65,-92,57,-67,-92,99,-51,-92,83,-57,-92,39,-74,-69,57,-67,-92,100,-50,-92,96,-52,-92,60,-66,-92,57,-67,-92,68,-63,-92,48
59,-51,0,56,-54,0,48,-62,0,59,-51,0,39,-71,0,25,-85,0,35,-75,0,45,-65,0,35,-75,0,39,-71,0,47,-63,0,50,-60,0,0,0,0,37,-73,0,52,-58,0,53,-57,0,41,-69,0,43,-67,0,31,-79,0,100,-46,-92,94,-53,-92,91,-54,-92,100,-44,-92,68,-63,-92,26,-79,-74,47,-71,-66,83,-57,-92,70,-62,-92,57,-67,-92,99,-51,-92,83,-57,-92,39,-74,-69,57,-67,-92,100,-48,-92,99,-51,-92,60,-66,-92,57,-67,-92,68,-63,-92,48
63,-47,0,55,-55,0,46,-64,0,58,-52,0,45,-65,0,25,-85,0,35,-75,0,38,-72,0,44,-66,0,39,-71,0,47,-63,0,37,-73,0,0,0,0,37,-73,0,53,-57,0,54,-56,0,43,-67,0,43,-67,0,31,-79,0,100,-48,-92,89,-55,-92,99,-51,-92,100,-44,-92,70,-62,-92,31,-77,-72,55,-68,-92,86,-56,-92,68,-63,-92,55,-68,-92,83,-57,-92,83,-57,-92,39,-74,-69,55,-68,-92,100,-48,-92,99,-51,-92,42,-73,-68,73,-61,-92,70,-62,-92,48
63,-47,0,52,-58,0,49,-61,0,52,-58,0,43,-67,0,28,-82,0,0,0,0,42,-68,0,43,-67,0,0,0,0,34,-76,0,40,-70,0,0,0,0,0,0,0,54,-56,0,49,-61,0,46,-64,0,45,-65,0,32,-78,0,100,-42,-92,89,-55,-92,96,-52,-92,100,-44,-92,60,-66,-92,29,-78,-73,57,-67,-92,91,-54,-92,60,-66,-92,47,-71,-66,89,-55,-92,91,-54,-92,39,-74,-69,44,-72,-67,100,-50,-92,100,-49,-92,68,-63,-92,55,-68,-92,70,-62,-92,49
62,-48,0,49,-61,0,51,-59,0,53,-57,0,38,-72,0,24,-86,0,30,-80,0,41,-69,0,39,-71,0,33,-77,0,32,-78,0,40,-70,0,0,0,0,33,-77,0,55,-55,0,49,-61,0,47,-63,0,45,-65,0,32,-78,0,100,-43,-92,100,-49,-92,81,-58,-92,100,-50,-92,70,-62,-92,31,-77,-72,52,-69,-92,91,-54,-92,52,-69,-92,50,-70,-92,89,-55,-92,76,-60,-92,57,-67,-92,50,-70,-92,100,-50,-92,78,-59,-92,76,-60,-92,55,-68,-92,57,-67,-92,49
66,-44,0,55,-55,0,45,-65,0,48,-62,0,44,-66,0,24,-86,0,30,-80,0,41,-69,0,45,-65,0,33,-77,0,37,-73,0,37,-73,0,0,0,0,33,-77,0,50,-60,0,49,-61,0,44,-66,0,42,-68,0,32,-78,0,100,-50,-92,100,-48,-92,76,-60,-92,99,-51,-92,63,-65,-92,37,-75,-70,37,-75,-70,83,-57,-92,65,-64,-92,34,-76,-71,81,-58,-92,83,-57,-92,57,-67,-92,29,-78,-73,100,-50,-92,83,-57,-92,78,-59,-92,55,-68,-92,57,-67,-92,49
61,-49,0,51,-59,0,46,-64,0,50,-60,0,40,-70,0,24,-86,0,28,-82,0,36,-74,0,43,-67,0,29,-81,0,35,-75,0,36,-74,0,0,0,0,33,-77,0,52,-58,0,49,-61,0,44,-66,0,46,-64,0,32,-78,0,100,-42,-92,100,-50,-92,78,-59,-92,99,-51,-92,70,-62,-92,37,-75,-70,37,-75,-70,86,-56,-92,44,-72,-67,34,-76,-71,86,-56,-92,81,-58,-92,52,-69,-92,29,-78,-73,94,-53,-92,83,-57,-92,73,-61,-92,0,0,0,65,-64,-92,49
56,-54,0,49,-61,0,44,-66,0,51,-59,0,37,-73,0,21,-89,0,28,-82,0,40,-70,0,38,-72,0,33,-77,0,39,-71,0,37,-73,0,31,-79,0,34,-76,0,49,-61,0,47,-63,0,35,-75,0,43,-67,0,29,-81,0,100,-40,-92,96,-52,-92,91,-54,-92,99,-51,-92,70,-62,-92,29,-78,-73,37,-75,-70,83,-57,-92,73,-61,-92,47,-71,-66,89,-55,-92,91,-54,-92,57,-67,-92,50,-70,-92,96,-52,-92,91,-54,-92,76,-60,-92,42,-73,-77,57,-67,-92,49
53,-57,0,49,-61,0,42,-68,0,50,-60,0,39,-71,0,21,-89,0,33,-77,0,34,-76,0,40,-70,0,31,-79,0,36,-74,0,39,-71,0,31,-79,0,34,-76,0,53,-57,0,46,-64,0,35,-75,0,48,-62,0,29,-81,0,100,-41,-92,100,-50,-92,86,-56,-92,99,-51,-92,73,-61,-92,34,-76,-71,37,-75,-70,89,-55,-92,50,-70,-92,57,-67,-92,91,-54,-92,83,-57,-92,60,-66,-92,31,-77,-72,94,-53,-92,86,-56,-92,70,-62,-92,42,-73,-77,52,-69,-92,49
53,-57,0,51,-59,0,44,-66,0,49,-61,0,40,-70,0,21,-89,0,26,-84,0,39,-71,0,41,-69,0,31,-79,0,36,-74,0,39,-71,0,31,-79,0,34,-76,0,55,-55,0,46,-64,0,36,-74,0,47,-63,0,34,-76,0,100,-42,-92,99,-51,-92,94,-53,-92,96,-52,-92,68,-63,-92,34,-76,-71,52,-69,-92,81,-58,-92,52,-69,-92,50,-70,-92,86,-56,-92,86,-56,-92,60,-66,-92,52,-69,-92,96,-52,-92,99,-51,-92,73,-61,-92,55,-68,-92,52,-69,-92,49
54,-56,0,48,-62,0,43,-67,0,48,-62,0,41,-69,0,21,-89,0,26,-84,0,40,-70,0,40,-70,0,31,-79,0,37,-73,0,37,-73,0,31,-79,0,34,-76,0,52,-58,0,49,-61,0,41,-69,0,46,-64,0,34,-76,0,100,-42,-92,96,-52,-92,83,-57,-92,100,-50,-92,52,-69,-92,37,-75,-70,52,-69,-92,83,-57,-92,68,-63,-92,50,-70,-92,86,-56,-92,91,-54,-92,47,-71,-66,52,-69,-92,96,-52,-92,99,-51,-92,73,-61,-92,55,-68,-92,55,-68,-92,49
60,-50,0,51,-59,0,45,-65,0,51,-59,0,43,-67,0,21,-89,0,31,-79,0,40,-70,0,43,-67,0,32,-78,0,37,-73,0,37,-73,0,31,-79,0,34,-76,0,53,-57,0,47,-63,0,40,-70,0,43,-67,0,30,-80,0,100,-40,-92,99,-51,-92,81,-58,-92,100,-50,-92,52,-69,-92,37,-75,-70,47,-71,-66,89,-55,-92,57,-67,-92,50,-70,-92,86,-56,-92,91,-54,-92,57,-67,-92,52,-69,-92,96,-52,-92,99,-51,-92,73,-61,-92,42,-73,-68,55,-68,-92,49
55,-55,0,52,-58,0,44,-66,0,48,-62,0,42,-68,0,21,-89,0,33,-77,0,38,-72,0,42,-68,0,31,-79,0,40,-70,0,40,-70,0,31,-79,0,34,-76,0,52,-58,0,45,-65,0,40,-70,0,43,-67,0,30,-80,0,100,-40,-92,100,-50,-92,78,-59,-92,91,-54,-92,68,-63,-92,26,-79,-74,47,-71,-66,86,-56,-92,70,-62,-92,0,0,0,89,-55,-92,83,-57,-92,55,-68,-92,0,0,0,96,-52,-92,86,-56,-92,70,-62,-92,42,-73,-68,57,-67,-92,49
54,-56,0,46,-64,0,45,-65,0,49,-61,0,33,-77,0,25,-85,0,33,-77,0,38,-72,0,39,-71,0,31,-79,0,37,-73,0,40,-70,0,31,-79,0,34,-76,0,47,-63,0,46,-64,0,40,-70,0,45,-65,0,30,-80,0,96,-52,-92,96,-52,-92,86,-56,-92,100,-50,-92,26,-79,-74,26,-79,-74,47,-71,-66,89,-55,-92,65,-64,-92,0,0,0,83,-57,-92,83,-57,-92,55,-68,-92,0,0,0,99,-51,-92,81,-58,-92,68,-63,-92,47,-71,-66,57,-67,-92,49
54,-56,0,51,-59,0,45,-65,0,49,-61,0,37,-73,0,25,-85,0,32,-78,0,40,-70,0,40,-70,0,24,-86,0,38,-72,0,39,-71,0,31,-79,0,34,-76,0,53,-57,0,47,-63,0,40,-70,0,46,-64,0,30,-80,0,100,-42,-92,96,-52,-92,96,-52,-92,100,-50,-92,68,-63,-92,29,-78,-73,47,-71,-66,83,-57,-92,70,-62,-92,0,0,0,89,-55,-92,94,-53,-92,52,-69,-92,0,0,0,100,-50,-92,83,-57,-92,65,-64,-92,50,-70,-92,55,-68,-92,49
56,-54,0,52,-58,0,42,-68,0,49,-61,0,40,-70,0,25,-85,0,32,-78,0,38,-72,0,41,-69,0,24,-86,0,40,-70,0,39,-71,0,31,-79,0,32,-78,0,49,-61,0,48,-62,0,42,-68,0,47,-63,0,31,-79,0,100,-42,-92,99,-51,-92,81,-58,-92,31,-77,-81,47,-71,-66,23,-81,-76,55,-68,-92,83,-57,-92,44,-72,-67,0,0,0,83,-57,-92,81,-58,-92,73,-61,-92,52,-69,-92,100,-50,-92,94,-53,-92,76,-60,-92,50,-70,-92,57,-67,-92,49
58,-52,0,51,-59,0,42,-68,0,44,-66,0,37,-73,0,25,-85,0,27,-83,0,39,-71,0,37,-73,0,27,-83,0,38,-72,0,37,-73,0,31,-79,0,32,-78,0,52,-58,0,46,-64,0,42,-68,0,45,-65,0,29,-81,0,100,-42,-92,100,-50,-92,83,-57,-92,99,-51,-92,52,-69,-92,26,-79,-74,37,-75,-70,89,-55,-92,52,-69,-92,0,0,0,86,-56,-92,89,-55,-92,57,-67,-92,52,-69,-92,96,-52,-92,94,-53,-92,70,-62,-92,47,-71,-66,57,-67,-92,49
59,-51,0,51,-59,0,46,-64,0,48,-62,0,40,-70,0,24,-86,0,31,-79,0,39,-71,0,41,-69,0,32,-78,0,36,-74,0,35,-75,0,31,-79,0,32,-78,0,49,-61,0,34,-76,0,42,-68,0,45,-65,0,28,-82,0,89,-55,-92,99,-51,-92,89,-55,-92,100,-50,-92,70,-62,-92,26,-79,-74,50,-70,-92,83,-57,-92,70,-62,-92,50,-70,-92,89,-55,-92,89,-55,-92,52,-69,-92,52,-69,-92,100,-50,-92,86,-56,-92,68,-63,-92,44,-72,-67,55,-68,-92,49
57,-53,0,47,-63,0,42,-68,0,50,-60,0,37,-73,0,24,-86,0,34,-76,0,38,-72,0,40,-70,0,29,-81,0,37,-73,0,38,-72,0,31,-79,0,32,-78,0,48,-62,0,34,-76,0,42,-68,0,46,-64,0,31,-79,0,100,-41,-92,100,-50,-92,78,-59,-92,96,-52,-92,73,-61,-92,31,-77,-72,47,-71,-66,86,-56,-92,73,-61,-92,50,-70,-92,83,-57,-92,89,-55,-92,50,-70,-92,63,-65,-92,99,-51,-92,96,-52,-92,68,-63,-92,52,-69,-92,55,-68,-92,49
50,-60,0,49,-61,0,44,-66,0,49,-61,0,41,-69,0,24,-86,0,34,-76,0,41,-69,0,41,-69,0,33,-77,0,39,-71,0,41,-69,0,31,-79,0,34,-76,0,47,-63,0,47,-63,0,35,-75,0,46,-64,0,31,-79,0,100,-42,-92,100,-49,-92,86,-56,-92,99,-51,-92,70,-62,-92,31,-77,-72,47,-71,-66,91,-54,-92,73,-61,-92,50,-70,-92,91,-54,-92,86,-56,-92,55,-68,-92,63,-65,-92,100,-49,-92,81,-58,-92,68,-63,-92,47,-71,-66,57,-67,-92,49
55,-55,0,50,-60,0,45,-65,0,47,-63,0,38,-72,0,24,-86,0,34,-76,0,34,-76,0,37,-73,0,33,-77,0,39,-71,0,36,-74,0,31,-79,0,32,-78,0,53,-57,0,48,-62,0,41,-69,0,43,-67,0,31,-79,0,100,-41,-92,100,-49,-92,83,-57,-92,99,-51,-92,50,-70,-92,31,-77,-72,47,-71,-66,83,-57,-92,55,-68,-92,0,0,0,86,-56,-92,86,-56,-92,57,-67,-92,31,-77,-72,99,-51,-92,94,-53,-92,68,-63,-92,47,-71,-66,57,-67,-92,49
60,-50,0,47,-63,0,45,-65,0,49,-61,0,39,-71,0,24,-86,0,34,-76,0,34,-76,0,40,-70,0,33,-77,0,39,-71,0,39,-71,0,29,-81,0,28,-82,0,50,-60,0,48,-62,0,43,-67,0,45,-65,0,31,-79,0,100,-44,-92,99,-51,-92,91,-54,-92,99,-51,-92,73,-61,-92,31,-77,-72,39,-74,-69,91,-54,-92,52,-69,-92,0,0,0,86,-56,-92,83,-57,-92,57,-67,-92,39,-74,-69,99,-51,-92,81,-58,-92,76,-60,-92,47,-71,-66,52,-69,-92,49
52,-58,0,47,-63,0,42,-68,0,50,-60,0,41,-69,0,24,-86,0,34,-76,0,37,-73,0,39,-71,0,25,-85,0,38,-72,0,40,-70,0,29,-81,0,29,-81,0,51,-59,0,48,-62,0,43,-67,0,45,-65,0,33,-77,0,100,-43,-92,100,-50,-92,78,-59,-92,99,-51,-92,65,-64,-92,31,-77,-72,39,-74,-69,81,-58,-92,50,-70,-92,37,-75,-70,86,-56,-92,83,-57,-92,50,-70,-92,39,-74,-69,100,-50,-92,94,-53,-92,70,-62,-92,47,-71,-66,57,-67,-92,49
70,-39,0,68,-42,0,50,-60,0,56,-54,0,37,-73,0,20,-90,0,0,0,0,49,-61,0,37,-73,0,31,-79,0,35,-75,0,49,-61,0,0,0,0,30,-80,0,61,-49,0,48,-62,0,39,-71,0,40,-70,0,28,-82,0,100,-43,-92,100,-49,-92,86,-56,-92,96,-52,-92,55,-68,-92,39,-74,-69,39,-74,-69,81,-58,-92,55,-68,-92,37,-75,-70,83,-57,-92,89,-55,-92,57,-67,-92,55,-68,-92,100,-43,-92,78,-59,-92,65,-64,-92,47,-71,-66,55,-68,-92,50
70,-38,0,67,-43,0,49,-61,0,55,-55,0,39,-71,0,19,-91,0,0,0,0,49,-61,0,40,-70,0,31,-79,0,48,-62,0,45,-65,0,0,0,0,30,-80,0,60,-50,0,44,-66,0,39,-71,0,37,-73,0,25,-85,0,100,-43,-92,100,-40,-92,83,-57,-92,100,-46,-92,47,-71,-66,23,-81,-76,34,-76,-71,86,-56,-92,52,-69,-92,39,-74,-69,83,-57,-92,96,-52,-92,63,-65,-92,55,-68,-92,100,-43,-92,100,-46,-92,81,-58,-92,63,-65,-92,42,-73,-75,50
